,DEPARTAMENTO,MUNICIPIO,CODIGO DANE,ARMAS MEDIOS,FECHA HECHO,GENERO,GRUPO ETARIO,CANTIDAD
243,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,2
244,TOLIMA,SAN ANTONIO,73675000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
245,VALLE,CALI (CT),76001000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,10
246,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
247,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,4/01/2010,MASCULINO,ADULTOS,1
248,VALLE,PALMIRA,76520000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
249,VALLE,RIOFRÍO,76616000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
250,VALLE,ROLDANILLO,76622000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,1
251,VALLE,YUMBO,76892000,CONTUNDENTES,4/01/2010,FEMENINO,ADULTOS,2
252,ANTIOQUIA,LA ESTRELLA,5380000,NO REPORTADO,4/01/2010,FEMENINO,ADOLESCENTES,1
253,BOLÍVAR,CARTAGENA (CT),13001000,NO REPORTADO,4/01/2010,FEMENINO,ADULTOS,1
254,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,4/01/2010,FEMENINO,ADULTOS,2
255,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),95001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2010,FEMENINO,ADULTOS,1
256,HUILA,NEIVA (CT),41001000,ARMA BLANCA / CORTOPUNZANTE,5/01/2010,MASCULINO,ADULTOS,1
257,ATLÁNTICO,BARANOA,8078000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
258,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
259,CALDAS,LA DORADA,17380000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
260,CAQUETÁ,FLORENCIA (CT),18001000,CONTUNDENTES,5/01/2010,MASCULINO,ADOLESCENTES,1
261,CAQUETÁ,PUERTO RICO,18592000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
262,CASANARE,AGUAZUL,85010000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
263,CASANARE,PORE,85263000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
264,CASANARE,YOPAL (CT),85001000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,3
265,CESAR,AGUACHICA,20011000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
266,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
267,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,5
268,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,5/01/2010,MASCULINO,ADULTOS,1
269,CUNDINAMARCA,EL ROSAL,25260000,CONTUNDENTES,5/01/2010,FEMENINO,MENORES,1
270,GUAJIRA,MAICAO,44430000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
271,META,ACACÍAS,50006000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
272,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
273,PUTUMAYO,VILLAGARZÓN,86885000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
274,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,2
275,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,3
276,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,5/01/2010,MASCULINO,MENORES,1
277,SANTANDER,ARATOCA,68051000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
278,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,3
279,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,5/01/2010,MASCULINO,ADULTOS,1
280,SANTANDER,GIRÓN,68307000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
281,SANTANDER,PIEDECUESTA,68547000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
282,SANTANDER,SAN VICENTE DE CHUCURÍ,68689000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
283,SUCRE,GUARANDA,70265000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
284,SUCRE,SAMPUÉS,70670000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
285,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,5/01/2010,MASCULINO,ADULTOS,1
286,VALLE,BUENAVENTURA,76109000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,1
287,VALLE,CALI (CT),76001000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,5
288,VALLE,CALI (CT),76001000,CONTUNDENTES,5/01/2010,MASCULINO,ADULTOS,1
289,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,5/01/2010,FEMENINO,ADOLESCENTES,1
290,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,5/01/2010,FEMENINO,ADULTOS,2
291,ARAUCA,ARAUCA (CT),81001000,NO REPORTADO,5/01/2010,FEMENINO,ADULTOS,1
292,SANTANDER,BUCARAMANGA (CT),68001000,NO REPORTADO,5/01/2010,MASCULINO,ADULTOS,1
293,VALLE,TULUÁ,76834000,NO REPORTADO,5/01/2010,FEMENINO,ADULTOS,1
294,SUCRE,SINCELEJO (CT),70001000,NO REPORTA,5/01/2010,FEMENINO,ADULTOS,1
295,META,GRANADA,50313000,ARMA BLANCA / CORTOPUNZANTE,6/01/2010,FEMENINO,ADULTOS,1
296,SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,6/01/2010,FEMENINO,ADULTOS,1
297,SANTANDER,BUCARAMANGA (CT),68001000,ARMA BLANCA / CORTOPUNZANTE,6/01/2010,MASCULINO,ADULTOS,1
298,ANTIOQUIA,CHIGORODÓ,5172000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
299,ANTIOQUIA,ITAGUI,5360000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
300,ARAUCA,ARAUCA (CT),81001000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,1
301,BOYACÁ,CIÉNEGA,15189000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
302,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
303,BOYACÁ,GARAGOA,15299000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,2
304,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
305,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,2
306,CAQUETÁ,FLORENCIA (CT),18001000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,1
307,CASANARE,AGUAZUL,85010000,CONTUNDENTES,6/01/2010,FEMENINO,MENORES,1
308,CASANARE,TAURAMENA,85410000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
309,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,10
310,CUNDINAMARCA,FUNZA,25286000,CONTUNDENTES,6/01/2010,FEMENINO,ADOLESCENTES,1
311,CUNDINAMARCA,FUNZA,25286000,CONTUNDENTES,6/01/2010,FEMENINO,MENORES,1
312,CUNDINAMARCA,FUNZA,25286000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,1
313,CUNDINAMARCA,FUNZA,25286000,CONTUNDENTES,6/01/2010,MASCULINO,MENORES,1
314,CUNDINAMARCA,FUSAGASUGÁ,25290000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,1
315,CUNDINAMARCA,MADRID,25430000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,1
316,CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
317,HUILA,NEIVA (CT),41001000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
318,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,2
319,NARIÑO,TÚQUERRES,52838000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
320,NORTE DE SANTANDER,CÚCUTA (CT),54001000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,1
321,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,2
322,RISARALDA,PEREIRA (CT),66001000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,2
323,SANTANDER,BARRANCABERMEJA,68081000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
324,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,2
325,SANTANDER,CIMITARRA,68190000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
326,SANTANDER,GIRÓN,68307000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,2
327,SANTANDER,GÜEPSA,68327000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
328,SANTANDER,GÜEPSA,68327000,CONTUNDENTES,6/01/2010,FEMENINO,MENORES,1
329,SANTANDER,PUENTE NACIONAL,68572000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,1
330,SANTANDER,SAN GIL,68679000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
331,SUCRE,GUARANDA,70265000,CONTUNDENTES,6/01/2010,FEMENINO,ADOLESCENTES,1
332,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
333,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,2
334,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
335,VALLE,CALI (CT),76001000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,3
336,VALLE,CARTAGO,76147000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
337,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,6/01/2010,FEMENINO,ADOLESCENTES,1
338,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
339,VALLE,PALMIRA,76520000,CONTUNDENTES,6/01/2010,MASCULINO,ADULTOS,1
340,VALLE,YUMBO,76892000,CONTUNDENTES,6/01/2010,FEMENINO,ADULTOS,1
341,CESAR,VALLEDUPAR (CT),20001000,NO REPORTADO,6/01/2010,FEMENINO,ADULTOS,1
342,RISARALDA,DOSQUEBRADAS,66170000,NO REPORTADO,6/01/2010,FEMENINO,ADULTOS,1
343,SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,6/01/2010,FEMENINO,ADULTOS,1
344,VALLE,CAICEDONIA,76122000,NO REPORTADO,6/01/2010,FEMENINO,ADULTOS,1
345,CALDAS,MANZANARES,17433000,NO REPORTA,6/01/2010,FEMENINO,ADULTOS,1
346,META,RESTREPO,50606000,NO REPORTA,6/01/2010,FEMENINO,ADULTOS,1
347,HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,7/01/2010,FEMENINO,ADULTOS,1
348,TOLIMA,GUAMO,73319000,ARMA BLANCA / CORTOPUNZANTE,7/01/2010,MASCULINO,ADULTOS,1
349,ANTIOQUIA,SAN ROQUE,5670000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
350,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
351,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
352,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,7/01/2010,MASCULINO,ADOLESCENTES,1
353,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,2
354,CASANARE,AGUAZUL,85010000,CONTUNDENTES,7/01/2010,MASCULINO,ADULTOS,1
355,CASANARE,SABANALARGA,85300000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
356,CASANARE,TAURAMENA,85410000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
357,CASANARE,YOPAL (CT),85001000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
358,CESAR,AGUACHICA,20011000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
359,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
360,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,10
361,CUNDINAMARCA,CAQUEZA,25151000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
362,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
363,META,ACACÍAS,50006000,CONTUNDENTES,7/01/2010,MASCULINO,ADULTOS,1
364,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,2
365,NORTE DE SANTANDER,OCAÑA,54498000,CONTUNDENTES,7/01/2010,MASCULINO,ADULTOS,1
366,QUINDÍO,QUIMBAYA,63594000,CONTUNDENTES,7/01/2010,MASCULINO,ADULTOS,1
367,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,3
368,SANTANDER,GIRÓN,68307000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,3
369,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,7/01/2010,MASCULINO,ADULTOS,1
370,VALLE,CALI (CT),76001000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,3
371,VALLE,CALI (CT),76001000,CONTUNDENTES,7/01/2010,MASCULINO,ADULTOS,2
372,VALLE,CALI (CT),76001000,CONTUNDENTES,7/01/2010,MASCULINO,MENORES,1
373,VALLE,FLORIDA,76275000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
374,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,7/01/2010,FEMENINO,ADOLESCENTES,1
375,VALLE,LA UNIÓN,76400000,CONTUNDENTES,7/01/2010,MASCULINO,ADULTOS,1
376,VALLE,PALMIRA,76520000,CONTUNDENTES,7/01/2010,FEMENINO,ADULTOS,1
377,NARIÑO,IPIALES,52356000,CORTOPUNZANTES,7/01/2010,FEMENINO,ADULTOS,1
378,BOYACÁ,MONIQUIRÁ,15469000,NO REPORTADO,7/01/2010,FEMENINO,ADULTOS,1
379,BOYACÁ,SOGAMOSO,15759000,NO REPORTADO,7/01/2010,FEMENINO,ADULTOS,1
380,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,NO REPORTADO,7/01/2010,FEMENINO,ADULTOS,1
381,SUCRE,SINCELEJO (CT),70001000,NO REPORTADO,7/01/2010,FEMENINO,ADULTOS,1
382,MAGDALENA,EL BANCO,47245000,ARMA BLANCA / CORTOPUNZANTE,8/01/2010,FEMENINO,ADULTOS,1
383,MAGDALENA,SANTA MARTA (CT),47001000,ARMA BLANCA / CORTOPUNZANTE,8/01/2010,MASCULINO,ADULTOS,1
384,TOLIMA,IBAGUÉ (CT),73001000,ARMA BLANCA / CORTOPUNZANTE,8/01/2010,FEMENINO,ADULTOS,1
385,AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
386,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
387,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
388,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
389,BOYACÁ,PAUNA,15531000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
390,BOYACÁ,SANTA ROSA DE VITERBO,15693000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
391,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
392,CALDAS,CHINCHINÁ,17174000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
393,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
394,CASANARE,YOPAL (CT),85001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,2
395,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,8/01/2010,FEMENINO,ADOLESCENTES,1
396,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,5
397,CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
398,CUNDINAMARCA,SOACHA,25754000,CONTUNDENTES,8/01/2010,MASCULINO,ADULTOS,1
399,HUILA,NEIVA (CT),41001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,2
400,HUILA,PITALITO,41551000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
401,MAGDALENA,EL BANCO,47245000,CONTUNDENTES,8/01/2010,MASCULINO,ADULTOS,1
402,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,8/01/2010,MASCULINO,ADULTOS,2
403,META,VILLAVICENCIO (CT),50001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,2
404,NARIÑO,IPIALES,52356000,CONTUNDENTES,8/01/2010,MASCULINO,ADULTOS,1
405,PUTUMAYO,COLÓN,86219000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
406,PUTUMAYO,SANTIAGO,86760000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
407,PUTUMAYO,SIBUNDOY,86749000,CONTUNDENTES,8/01/2010,MASCULINO,ADULTOS,1
408,SANTANDER,FLORIDABLANCA,68276000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
409,SANTANDER,GIRÓN,68307000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,2
410,SANTANDER,PALMAR,68522000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
411,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
412,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,3
413,VALLE,CALI (CT),76001000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,2
414,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
415,VALLE,PALMIRA,76520000,CONTUNDENTES,8/01/2010,MASCULINO,ADULTOS,1
416,VALLE,YUMBO,76892000,CONTUNDENTES,8/01/2010,FEMENINO,ADULTOS,1
417,CESAR,VALLEDUPAR (CT),20001000,NO REPORTADO,8/01/2010,FEMENINO,ADULTOS,1
418,CHOCÓ,QUIBDÓ (CT),27001000,NO REPORTADO,8/01/2010,FEMENINO,ADULTOS,1
419,SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,8/01/2010,FEMENINO,ADULTOS,2
420,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,ARMA BLANCA / CORTOPUNZANTE,9/01/2010,FEMENINO,ADULTOS,1
421,MAGDALENA,EL BANCO,47245000,ARMA BLANCA / CORTOPUNZANTE,9/01/2010,MASCULINO,ADULTOS,1
422,ANTIOQUIA,APARTADÓ,5045000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
423,ANTIOQUIA,LA ESTRELLA,5380000,CONTUNDENTES,9/01/2010,MASCULINO,ADULTOS,1
424,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
425,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
426,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,9/01/2010,FEMENINO,ADOLESCENTES,1
427,BOLÍVAR,CARTAGENA (CT),13001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,2
428,BOYACÁ,SOGAMOSO,15759000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,2
429,BOYACÁ,SUTATENZA,15778000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
430,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
431,CALDAS,CHINCHINÁ,17174000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
432,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
433,CESAR,VALLEDUPAR (CT),20001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,3
434,CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,2
435,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,8
436,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,9/01/2010,MASCULINO,ADULTOS,1
437,CUNDINAMARCA,FUNZA,25286000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
438,CUNDINAMARCA,FUSAGASUGÁ,25290000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
439,HUILA,LA PLATA,41396000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
440,HUILA,NEIVA (CT),41001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,3
441,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
442,MAGDALENA,SANTA MARTA (CT),47001000,CONTUNDENTES,9/01/2010,MASCULINO,ADULTOS,1
443,META,ACACÍAS,50006000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
444,META,CUBARRAL,50223000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
445,NARIÑO,IPIALES,52356000,CONTUNDENTES,9/01/2010,MASCULINO,ADULTOS,1
446,NORTE DE SANTANDER,PAMPLONA,54518000,CONTUNDENTES,9/01/2010,MASCULINO,ADULTOS,1
447,PUTUMAYO,SIBUNDOY,86749000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
448,QUINDÍO,ARMENIA (CT),63001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
449,RISARALDA,DOSQUEBRADAS,66170000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,3
450,SANTANDER,BARBOSA,68077000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
451,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,6
452,SANTANDER,BUCARAMANGA (CT),68001000,CONTUNDENTES,9/01/2010,FEMENINO,MENORES,1
453,SANTANDER,VALLE DE SAN JOSÉ,68855000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
454,SUCRE,SAMPUÉS,70670000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
455,SUCRE,SINCELEJO (CT),70001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
456,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
457,TOLIMA,IBAGUÉ (CT),73001000,CONTUNDENTES,9/01/2010,MASCULINO,ADULTOS,2
458,VALLE,CALI (CT),76001000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,3
459,VALLE,GUADALAJARA DE BUGA,76111000,CONTUNDENTES,9/01/2010,MASCULINO,ADULTOS,1
460,VALLE,PALMIRA,76520000,CONTUNDENTES,9/01/2010,FEMENINO,ADULTOS,1
461,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CORTOPUNZANTES,9/01/2010,FEMENINO,ADULTOS,1
462,BOYACÁ,TUNJA (CT),15001000,NO REPORTADO,9/01/2010,FEMENINO,ADULTOS,2
463,SANTANDER,BARBOSA,68077000,NO REPORTADO,9/01/2010,FEMENINO,ADULTOS,1
464,CAQUETÁ,FLORENCIA (CT),18001000,PUNZANTES,9/01/2010,FEMENINO,ADULTOS,1
465,ANTIOQUIA,ITAGUI,5360000,ARMA BLANCA / CORTOPUNZANTE,10/01/2010,FEMENINO,ADULTOS,1
466,AMAZONAS,LETICIA (CT),91001000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
467,ANTIOQUIA,MEDELLÍN (CT),5001000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
468,ANTIOQUIA,TARAZÁ,5790000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
469,ATLÁNTICO,BARRANQUILLA (CT),8001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
470,ATLÁNTICO,SABANALARGA,8638000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
471,BOLÍVAR,VILLANUEVA,13873000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
472,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,10/01/2010,FEMENINO,ADOLESCENTES,1
473,BOYACÁ,DUITAMA,15238000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,2
474,BOYACÁ,JENESANO,15367000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
475,BOYACÁ,JENESANO,15367000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
476,BOYACÁ,NOBSA,15491000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,2
477,BOYACÁ,TUNJA (CT),15001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
478,BOYACÁ,VILLA DE LEYVA,15407000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
479,CALDAS,MANIZALES (CT),17001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,2
480,CAQUETÁ,FLORENCIA (CT),18001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,1
481,CAQUETÁ,FLORENCIA (CT),18001000,CONTUNDENTES,10/01/2010,MASCULINO,ADULTOS,1
482,CASANARE,PORE,85263000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,2
483,CÓRDOBA,MONTERÍA (CT),23001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,2
484,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,10/01/2010,FEMENINO,ADOLESCENTES,1
485,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,10/01/2010,FEMENINO,ADULTOS,10
486,CUNDINAMARCA,BOGOTÁ D.C. (CT),11001000,CONTUNDENTES,10/01/2010,MASCULINO,ADOLESCENTES,1
